Word	id
jurisdiction	yurisdiksi
jurisprudence	yurisprudensi
jurist	ahli hukum
juror	anggota juri
jury	juri
justice	keadilan
justifiable	dapat dibenarkan
justification	pembenaran
justify	membenarkan
juststop	NO TRANSLATION
justthebeginning	NO TRANSLATION
jute	rami
juvenile	remaja
juxtaposition	penjajaran
kaiser	kaisar
kale	kubis
kaleidoscope	kaledoskop
kamikaze	kamikaze
kangaroo	kanguru
kanji	kanji
kappa	kappa
kaput	NO TRANSLATION
karaoke	karaoke
karate	karate
karma	karma
karmic	karma
kayak	kayak
kazoo	kazoo
kebab	kebab
keel	lunas
keen	tajam
keep	menjaga
keeper	penjaga
keeping	penyimpanan
keepsake	kenang-kenangan
keg	tong
kelp	kelp
ken	ken
kennel	kennel
kerchief	sapu tangan
kern	lelaki yg tdk terpelajar
kernel	inti
kerosene	minyak tanah
ketchup	saus tomat
kettle	ketel
key	kunci
keyboard	keyboard
keyed	bersemangat
keyhole	lubang kunci
keynote	keynote
keypad	keypad
keystone	dasar
keyword	kata kunci
khaki	dril
khan	khan
kibble	ember
kick	tendangan
kickboxing	kickboxing
kicker	penendang
kicking	sepakan
kickoff	kickoff
kid	anak
kidder	Kidder
kidding	bercanda
kiddo	Nak
kiddos	kiddos
kidnap	menculik
kidnapped	diculik
kidnapper	penculik
kidnapping	penculikan
kidney	ginjal
kids	anak-anak
kill	membunuh
killer	pembunuh
killing	pembunuhan
killjoy	killjoy
kiln	tempat pembakaran
kilo	NO TRANSLATION
kilogram	kilogram
kilometer	kilometer
kilt	melipat
kimono	kimono
kin	keluarga
kind	jenis
kindergarten	taman kanak-kanak
kindling	kayu
kindness	kebaikan
kindred	keluarga
kinematics	kinematika
kinesiology	kinesiologi
kinetic	kinetis
king	raja
king snake	raja ular
kingdom	kerajaan
kingpin	gembong
kink	berbelit
kinky	keriting
kinship	kekerabatan
kiosk	kios
kirk	gereja
kiss	ciuman
kisser	pencium
kissy	ciuman
kit	kit
kitchen	dapur
kite	layang-layang
kitten	anak kucing
kiwi	Kiwi
klutz	klutz
knack	ketangkasan
knapsack	ransel
knead	meremas
knee	lutut
kneecap	tempurung lutut
kneel	berlutut
kneeling	berlutut
knell	tanda buruk
knick	pernak-pernik
knickers	celana tanggung
knife	pisau
knight	ksatria
knighthood	kekesatrian
knit	merajut
knob	tombol
knock	ketukan
knockoff	tiruan
knockout	pukulan knockout
knoll	bukit kecil
knot	simpul
knots	knot
knotted	kusut
know	tahu
knowing	penuh arti
knowingly	secara sadar
knowledge	pengetahuan
knowledgeable	berpengetahuan luas
knuckle	buku
knucklehead	knucklehead
knuckles	buku-buku jari
koala	koala
kook	NO TRANSLATION
kooky	kooky
kool-aid	kool-aid
kos	kos
kosher	halal
kraut	NO TRANSLATION
kris	keris
kryptonite	kripton
kudos	pujian
kumquat	kumquat
lab	laboratorium
label	label
labor	tenaga kerja
laboratory	laboratorium
labored	bekerja keras
laborer	buruh
laboring	bekerja
laborious	melelahkan
labyrinth	labirin
lac	lac
lace	renda
laceration	laserasi
lack	kekurangan
lackey	pesuruh
lacking	kurang
lackluster	tidak bersemangat
lacquer	pernis
lacrosse	lacrosse
lactose	laktosa
lad	anak laki-laki
ladder	tangga
laddie	cung
laden	sarat
lading	muatan
ladle	sendok
lady	wanita
lady bug	NO TRANSLATION
ladybug	ladybug
ladylike	sopan
ladyship	tuan puteri
lag	ketinggalan
lager	NO TRANSLATION
lagging	tertinggal
lagoon	laguna
lair	sarang
laity	kaum awam
lake	danau
lama	NO TRANSLATION
lamb	domba
lame	timpang
lament	meratapi
lamenting	meratapi
lamina	lamina
laminated	dilaminasi
lamp	lampu
lamppost	tiang lampu
lance	tombak
lancer	lancer
land	tanah
landed	mendarat
landfall	pendaratan
landfill	TPA
landing	pendaratan
landlady	induk semang
landlocked	terkurung daratan
landlord	tuan tanah
landmark	tengara
lands	mendarat
landscape	pemandangan
landscaping	lansekap
landslide	tanah longsor
lane	jalur
language	bahasa
languid	lesu
languish	merana
languishing	mendekam
lanky	kurus
lantern	lentera
lap	putaran
lapdog	anjing piaraan kecil
lapel	kelapak
lapse	selang
lapsed	bekas
laptop	laptop
larceny	pencurian
lard	lemak babi
larder	lemari makan
large	besar
larger	lebih besar
largo	NO TRANSLATION
lark	burung
larva	larva
laryngitis	radang tenggorokan
larynx	pangkal tenggorokan
lasagna	Lasagna
laser	laser
lash	bulu mata
lass	gadis
lasso	laso
lastday	NO TRANSLATION
lasting	abadi
lastminute	menit terakhir
latch	memalangi
late	terlambat
lateness	keterlambatan
latent	terpendam
lateral	lateral
laterally	secara lateral
latex	getah
lathe	mesin bubut
lather	busa
latitude	lintang
latrine	jamban
latrines	jamban
latte	latte
lattice	kisi
laud	memuji
laudable	terpuji
laudation	pujian
laudatory	yg bersifat pujian
laugh	tertawa
laughable	menggelikan
laughing	tertawa
laughingstock	NO TRANSLATION
laughs	tertawa
laughter	tawa
launch	meluncurkan
launcher	peluncur
launches	meluncurkan
launder	mencuci
laundering	pencucian
laundry	cucian
laureate	pemenang hadiah
laurel	pohon salam
laurels	kemenangan
lava	lahar
lavage	lavage
lavatory	WC
lavender	lavender
lavish	mewah
law	hukum
lawful	sah
lawless	tanpa hukum
lawlessness	pelanggaran hukum
lawman	ahli hukum
lawn	halaman rumput
lawnmower	mesin pemotong rumput
lawsuit	gugatan hukum
lawyer	pengacara
lax	longgar
laxative	pencahar
lay	awam
layaway	layaway
layer	lapisan
layered	berlapis
layman	orang awam
layout	tata letak
layover	singgah
laziness	kemalasan
lazy	malas
lazyday	NO TRANSLATION
lea	lea
lead	memimpin
leaded	dituntun
leader	pemimpin
leadership	kepemimpinan
leading	terkemuka
leads	lead
leaf	daun
leaflet	leaflet
leafy	rindang
league	liga
leak	kebocoran
leakage	kebocoran
leaky	bocor
lean	kurus
leaned	bersandar
leaning	condong
leap	lompatan
learn	belajar
learned	terpelajar
learner	pelajar
learning	belajar
lease	sewa
leash	tali kekang
leather	kulit
leathery	kasar
leave	meninggalkan
leavemealone	tinggalkan aku sendiri
leaving	pergi
lecherous	bejat
lecture	kuliah
lecturer	penceramah
ledge	langkan
ledger	buku besar
lee	lee
leech	lintah
leeches	lintah
leer	NO TRANSLATION
leery	curiga
lees	NO TRANSLATION
leeway	kelonggaran
left	kiri
leftout	NO TRANSLATION
leftover	sisa
leftovers	sisa
lefty	orang kidal
leg	kaki
legacy	warisan
legal	hukum
legality	legalitas
legalize	mensahkan
legalized	dilegalisir
legally	sah
legend	legenda
legendary	legendaris
legibility	keterbacaan
legible	terbaca
legion	legiun
legislate	mengatur
legislation	undang-undang
legislative	legislatif
legislator	legislator
legislature	badan legislatif
legit	legit
legitimacy	legitimasi
legitimate	sah
lego	Lego
legs	kaki
legume	tumbuhan polong
legwork	kerja keras
leisure	rekreasi
leisurely	dengan santai
lemma	kata pengantar singkat
lemon	lemon
lemonade	Limun
lend	meminjamkan
lender	pemberi pinjaman
lending	pinjaman
length	panjangnya
lengthen	memperpanjang
lengthened	diperpanjang
lengthening	pemanjangan
lengthwise	memanjang
lengthy	panjang
leniency	kelonggaran
lenient	lunak
lens	lensa
leopard	macan tutul
leotard	triko
leper	penderita penyakit kusta
leprechaun	leprechaun
leprosy	kusta
lesbian	lesbian
lesbianism	lesbianisme
lesion	luka
less	kurang
lessee	penyewa
lessen	mengurangi
lessening	berkurangnya
lesser	lebih rendah
lesson	pelajaran
lessor	lessor
let	membiarkan
lethal	letal
lethargic	lesu
lethargy	kelesuan
letter	surat
lettered	bernomor
letterhead	kop
lettering	tulisan
letters	surat-surat
lettuce	selada
leukemia	leukemia
levee	tanggul
level	tingkat
lever	tuas
leverage	pengaruh
levitate	naik
levy	retribusi
lewd	cabul
lexicon	kamus
ley	NO TRANSLATION
liabilities	kewajiban
liability	kewajiban
liable	bertanggung jawab
liaison	hubungan
liar	pembohong
libel	fitnah
libelous	fitnah
liberal	liberal
liberalism	liberalisme
liberate	membebaskan
liberated	dibebaskan
liberating	membebaskan
liberation	pembebasan
liberty	kebebasan
libido	libido
librarian	pustakawan
library	Perpustakaan
libretto	libretto
lice	kutu rambut
license	lisensi
lichen	lichen
lick	menjilat
licorice	licorice
lid	tutup
lie	berbohong
liege	bawahan
lien	hak gadai
lieu	pengganti
lieutenant	letnan
life	kehidupan
lifeblood	sumber hidup
lifeboat	sekoci
lifeguard	penjaga pantai
lifeisgood	hidup baik
lifeless	tak bernyawa
lifelike	seperti kehidupan
lifeline	garis hidup
lifelong	kekal
lifer	lifer
lifesaver	penyelamat hidup
lifestyle	gaya hidup
lifesucks	lifesucks
lifetime	seumur hidup
lift	mengangkat
lifted	terangkat
liftoff	lepas landas
ligament	ligamen
ligation	ligasi
ligature	pengikat
light	cahaya
light year	tahun cahaya
lightbulb	bolam
lighten	meringankan
lightheaded	pusing
lighthouse	mercu suar
lighting	penerangan
lightness	keringanan
lightning	petir
lights	lampu
lightweight	ringan
likable	yg menyenangkan
like	seperti
likelihood	kemungkinan
likely	mungkin
likeness	kemiripan
likewise	juga
liking	menyukai
lilac	ungu
lily	bunga bakung
limb	dahan
limber	lentur
limbo	limbo
lime	jeruk nipis
limelight	pusat perhatian
limestone	batu gamping
limey	orang Inggeris
limit	membatasi
limitation	keterbatasan
limited	terbatas
limitless	tak terbatas
limo	limo
limousine	limousine
limp	lemas
lin	lin
line	garis
lineage	garis keturunan
lineal	langsung
linear	linear
linebacker	linebacker
lined	berjajar
linen	linen
liner	liner
lines	garis
lineup	berbaris
linger	masih tertinggal
lingerie	pakaian dalam
lingering	berlama-lama
lingo	bahasa yg aneh
lingual	lingual
linguini	linguini
linguist	ahli bahasa
linguistic	linguistik
linguistics	ilmu bahasa
lining	lapisan
link	link
linoleum	linolium
lint	serat
lion	singa
lip	bibir
liposuction	sedot lemak
lipstick	lipstik
liquefaction	pencairan
liquefied	dicairkan
liqueur	minuman keras
liquid	cair
liquidate	melikuidasi
liquidation	likuidasi
liquidator	likuidator
liquidity	likuiditas
liquor	minuman keras
lira	NO TRANSLATION
lisp	pelat
list	daftar
listen	mendengarkan
listener	pendengar
listenting	NO TRANSLATION
listing	daftar
listless	lesu
listneing	NO TRANSLATION
litany	litani
liter	liter
literacy	keaksaraan
literal	harfiah
literally	secara harfiah
literary	sastra
literature	literatur
lithe	lentur
lithium	lithium
lithograph	gambar pd sepotong logam
lithography	litografi
lithology	litologi
lithosphere	litosfer
litigant	penggugat
litigate	mengajukan perkara
litigation	proses pengadilan
litigator	litigator
litigious	suka beperkara
litter	sampah
little	sedikit
littlethings	hal-hal kecil
littoral	pesisir
liturgy	liturgi
live	hidup
livelife	jalani hidup
livelihood	mata pencaharian
lively	hidup
liven	menghidupkan
liver	hati
livery	livery
livestock	ternak
livid	marah
living	hidup
lizard	kadal
llama	llama
lml	lml
load	beban
loader	pemuat
loaf	roti
loafer	sepatu kasual
loam	lempung
loan	pinjaman
loath	segan
loathe	benci
loathful	yg memuakkan
loathing	kebencian
loathsome	menjijikkan
lobby	lobi
lobbyist	pelobi
lobe	cuping
lobotomy	lobotomi
lobster	lobster
local	lokal
locale	lokal
locality	lokalitas
localization	lokalisasi
localize	melokalisir
localized	terlokalisasi
locate	menemukan
location	lokasi
locator	locator
loch	danau
lock	mengunci
locker	loker
locket	liontin
locksmith	tukang kunci
lockup	terkunci
loco	loco
locomotion	daya penggerak
locomotive	lokomotif
locust	belalang
lode	NO TRANSLATION
lodge	mengajukan
lodger	pemondok
lodging	penginapan
loft	loteng
lofty	mulia
log	log
logarithm	logaritma
logarithmic	logaritma
logic	logika
logical	logis
logistics	logistik
logo	logo
logotype	logotype
loin	NO TRANSLATION
lollipop	lollipop
lone	sendirian
loneliness	kesendirian
lonely	kesepian
loner	seorang penyendiri
lonesome	kesepian
long	panjang
longboat	longboat
longevity	umur panjang
longing	kerinduan
longitude	garis bujur
longitudinal	membujur
longitudinally	secara longitudinal
longtime	lama
loo	loo
look	melihat
looker	penonton
lookout	mencari
loom	mesin tenun
looming	menjulang
loon	loon
loony	gila
loop	lingkaran
loophole	jalan keluar
loopy	gila
loose	longgar
loosen	melonggarkan
loosening	melonggarkan
loot	menjarah
lop	memangkas
lopsided	miring
lord	raja
lords	tuan
lordship	kekuasaan
lore	pengetahuan
lorry	truk
lose	kalah
loser	pecundang
losing	kekalahan
loss	kerugian
lost	kalah
lot	banyak
lotion	losion
lots	banyak
lottery	lotere
lotto	loto
lotus	teratai
loud	keras
loudly	keras sekali
loudmouth	pembual
loudness	kekerasan
loudspeaker	pengeras suara
lounge	ruang tunggu
lounging	lounging
louse	kutu
lousy	jelek
lovable	manis
love	cinta
loved	dicintai
lovee	cinta
loveee	sayang
loveless	tanpa cinta
lovelife	NO TRANSLATION
loveliness	kecantikan
lovelovelove	NO TRANSLATION
lovely	menyenangkan
lovemaking	bercinta
lovemylife	NO TRANSLATION
lover	kekasih
lovesick	mabuk cinta
lovethis	suka ini
loving	penuh kasih
lovinglife	cinta kasih
lovinlife	lovinlife
low	rendah
lowdown	lowdown
lower	menurunkan
lowering	penurunan
lowest	terendah
lowlands	daratan rendah
lowlife	orang rendahan
lowly	rendah
lox	salmon asap
loyal	setia
loyalty	loyalitas
lsd	lsd
luau	luau
lube	pelumas
lubricant	pelumas
lubricate	melumasi
lubrication	lubrikasi
lucid	jelas
luck	keberuntungan
luckiest	paling beruntung
lucky	beruntung
luckygirl	luckygirl
lucrative	menguntungkan
ludicrous	lucu
lug	membawa
luggage	bagasi
lukewarm	suam-suam kuku
lull	menidurkan
lullaby	pengantar tidur
lumbar	pinggang
lumber	kayu
lumbering	lamban
lumberjack	penebang
luminescent	bercahaya
luminous	bercahaya
lump	benjol
lumpy	kental
lunacy	kegilaan
lunar	lunar
lunatic	gila
lunch	makan siang
lunchbox	Kotak Bekal Makan siang
luncheon	makan siang
lunchtime	waktu makan siang
lung	paru-paru
lunge	terjang
lungs	paru-paru
lurch	kecenderungan
lure	memikat
lurid	seram
lurk	mengintai
lurking	bersembunyi
luscious	lezat
lush	subur
lust	nafsu
luster	kilau
lustful	penuh gairah
lustrous	berkilau
lusty	sehat
lute	kecapi
luxuriant	subur
luxurious	mewah
luxury	kemewahan
lycra	likra
lye	larutan alkali
lying	bohong
lymph	getah bening
lymphatic	limfatik
lymphoma	limfoma
lynch	lynch
lynching	hukuman mati tanpa pengadilan
lynx	lynx
lyre	lyre
lyric	liris
lyrical	liris
lyrics	lirik
macadamia	macadamia
macarena	macarena
macaroni	makaroni
mace	bunga pala
mach	mach
machete	golok
machine	mesin
machinery	mesin
machinist	masinis
macho	jantan
mackerel	ikan kembung
macro	makro
mad	gila
madam	Nyonya
madame	madame
madden	menjengkelkan
madder	marah
mademoiselle	NO TRANSLATION
mademyday	membuatku bahagia
madhouse	rumah gila
madman	orang gila
madness	kegilaan
maestro	maestro
mafia	mafia
magazine	majalah
mage	mage
magenta	magenta
maggot	belatung
magic	sihir
magical	gaib
magician	pesulap
magistrate	hakim
magma	magma
magna	magna
magnate	tokoh terkemuka
magnesium	magnesium
magnet	magnet
magnetic	magnetis
magnetism	daya tarik
magnetite	magnetit
magnification	pembesaran
magnificence	keindahan
magnificent	indah
magnifier	kaca pembesar
magnify	memperbesar
magnifying	pembesar
magnitude	besarnya
magnolia	magnolia
magpie	murai
mahi mahi	NO TRANSLATION
mahjong	mahjong
mahogany	mahoni
maid	pembantu
maiden	gadis
mail	surat
mailbox	kotak surat
mailing	mengirim surat
mailman	pengantar pos
maim	NO TRANSLATION
main	utama
mainframe	mainframe
mainland	daratan
mainstay	andalan
mainstream	arus utama
maintain	mempertahankan
maintenance	pemeliharaan
majestic	megah
majesty	keagungan
major	utama
majority	mayoritas
make	membuat
makeover	makeover
maker	pembuat
makeshift	sementara
makesmehappy	NO TRANSLATION
makesmemad	NO TRANSLATION
makeup	dandan
makingdisciples	NO TRANSLATION
malady	penyakit
malaise	rasa tidak enak
malaria	malaria
malarkey	omong kosong
male	pria
malevolent	jahat
malfeasance	malfeasance
malformation	cacat
malfunction	malfungsi
malice	NO TRANSLATION
malicious	jahat
malign	memfitnah
malignancy	keganasan
malignant	ganas
maligned	difitnah
mall	mall
malleable	lunak
mallet	martil
malnutrition	malnutrisi
malpractice	malpraktik
malt	malt
mama	mama
mambo	mambo
mamma	NO TRANSLATION
mammal	mamalia
mammoth	mammoth
mammy	mami
man	manusia
manage	mengelola
manageable	dikelola
management	pengelolaan
manager	manajer
managerial	manajerial
mandamus	mandamus
mandarin	mandarin
mandate	mandat
mandatory	wajib
mandible	rahang bawah
mandolin	mandolin
mandrel	mandrel
mane	NO TRANSLATION
maneuver	manuver
maneuvering	manuver
mange	NO TRANSLATION
manger	palungan
mangle	mengoyakkan
mango	mangga
mangosteen	manggis
mangy	berkudis
manhole	lubang got
manhood	kedewasaan
manhunt	pemburuan orang
mania	mania
maniac	gila
maniacal	gila
manic	manic
manicure	manikur
manicurist	manicurist
manifest	nyata
manifestation	manifestasi
manifested	dimanifestasikan
manifestly	secara nyata
manifesto	manifesto
manifold	berjenis
manipulate	memanipulasi
manipulation	manipulasi
manipulative	manipulatif
mankind	manusia
manly	jantan
manna	manna
manned	dijaga
mannequin	peragawati
manner	cara
mannered	santun
manners	tata krama
manor	manor
manpower	tenaga kerja
mansion	rumah besar
mansions	rumah mewah
manslaughter	pembunuhan biasa
mantel	mantel
mantis	belalang
mantle	mantel
mantra	mantra
manual	manual
manufacture	pembuatan
manufacturer	pabrikan
manufacturing	manufaktur
manure	pupuk
manuscript	naskah
map	peta
maple	maple
mar	merusak
marathon	maraton
marble	marmer
marbled	ala marmar
marbles	kelereng
march	Maret
mare	NO TRANSLATION
margarine	margarin
margarita	Margarita
margin	batas
marginal	marginal
mariachi	mariachi
marijuana	ganja
marinara	marinara
marine	laut
mariner	pelaut
marital	pernikahan
maritime	maritim
mark	menandai
marked	ditandai
marker	spidol
market	pasar
marketable	berharga
marketing	pemasaran
marketplace	pasar
marks	tanda
marksman	penembak jitu
marksmanship	keahlian menembak
marl	marl
marmalade	selai jeruk
maroon	merah tua
marooned	terdampar
marquee	tenda
marquis	Marquis
marred	dirusak
marriage	pernikahan
married	menikah
marrow	sumsum
marry	nikah
marsh	rawa
marshal	marsekal
marshmallow	marshmallow
mart	pasar
martial	bela diri
martingale	martingale
martini	Martini
